229;2020-3-22 21:35:46.378307;2020-03-22 21:35:47.271416;893109.0;1443;0.0
230;2020-3-22 21:35:56.571712;2020-03-22 21:35:57.462660;890948.0;1392;0.0
231;2020-3-22 21:36:6.765201;2020-03-22 21:36:07.657973;892772.0;1360;0.0
232;2020-3-22 21:36:16.960300;2020-03-22 21:36:17.851445;891145.0;1394;0.0
233;2020-3-22 21:36:27.153838;2020-03-22 21:36:28.045066;891228.0;1427;0.8333333
234;2020-3-22 21:36:37.347503;2020-03-22 21:36:38.239005;891502.0;1411;0.0
235;2020-3-22 21:36:47.541002;2020-03-22 21:36:48.432778;891776.0;1402;0.0
236;2020-3-22 21:36:57.734651;2020-03-22 21:36:58.630278;895627.0;1412;0.0
237;2020-3-22 21:37:7.928408;2020-03-22 21:37:08.821197;892789.0;1437;0.8333333
238;2020-3-22 21:37:18.122494;2020-03-22 21:37:19.013986;891492.0;1367;0.0
239;2020-3-22 21:37:28.315851;2020-03-22 21:37:29.207598;891747.0;1397;0.0
240;2020-3-22 21:37:38.509487;2020-03-22 21:37:39.403526;894039.0;1359;0.0
241;2020-3-22 21:37:48.703644;2020-03-22 21:37:49.596229;892585.0;1402;0.0
242;2020-3-22 21:37:58.897068;2020-03-22 21:37:59.790728;893660.0;1487;0.0
243;2020-3-22 21:38:9.91627;2020-03-22 21:38:09.983578;67308.0;1392;0.0
244;2020-3-22 21:38:19.285186;2020-03-22 21:38:20.178140;892954.0;1461;0.0
245;2020-3-22 21:38:29.478955;2020-03-22 21:38:30.371699;892744.0;1441;0.0
246;2020-3-22 21:38:39.672419;2020-03-22 21:38:40.564760;892341.0;1424;0.0
247;2020-3-22 21:38:49.865820;2020-03-22 21:38:50.758500;892680.0;1408;0.0
248;2020-3-22 21:39:0.59343;2020-03-22 21:39:00.952168;358738.0;1429;0.0
249;2020-3-22 21:39:10.252934;2020-03-22 21:39:11.147034;894100.0;1380;0.8333333
250;2020-3-22 21:39:20.446494;2020-03-22 21:39:21.338887;892393.0;1408;0.0
251;2020-3-22 21:39:30.639967;2020-03-22 21:39:31.533441;893474.0;1502;0.0
252;2020-3-22 21:39:40.834139;2020-03-22 21:39:41.726722;892583.0;1422;0.8333333
253;2020-3-22 21:39:51.27563;2020-03-22 21:39:51.924489;648859.0;1424;0.0
254;2020-3-22 21:40:1.222697;2020-03-22 21:40:02.116058;893361.0;1394;0.0
255;2020-3-22 21:40:11.416327;2020-03-22 21:40:12.311691;895364.0;1408;0.8333333
256;2020-3-22 21:40:21.610146;2020-03-22 21:40:22.503287;893141.0;1427;0.0
257;2020-3-22 21:40:31.803703;2020-03-22 21:40:32.696930;893227.0;1456;0.0
258;2020-3-22 21:40:41.997301;2020-03-22 21:40:42.894849;897548.0;1421;0.8333333
259;2020-3-22 21:40:52.190896;2020-03-22 21:40:53.084836;893940.0;1425;0.0
260;2020-3-22 21:41:2.384415;2020-03-22 21:41:03.277631;893216.0;1461;0.0
261;2020-3-22 21:41:12.578010;2020-03-22 21:41:13.474107;896097.0;1443;0.8333333
262;2020-3-22 21:41:22.771733;2020-03-22 21:41:23.667816;896083.0;1431;0.8333333
263;2020-3-22 21:41:32.967111;2020-03-22 21:41:33.860633;893522.0;1445;0.0
264;2020-3-22 21:41:43.160507;2020-03-22 21:41:44.056896;896389.0;1427;0.0
265;2020-3-22 21:41:53.354065;2020-03-22 21:41:54.246655;892590.0;1415;0.0
266;2020-3-22 21:42:3.547626;2020-03-22 21:42:04.469607;921981.0;1409;0.0
267;2020-3-22 21:42:13.741025;2020-03-22 21:42:14.634887;893862.0;1417;0.0
268;2020-3-22 21:42:23.934565;2020-03-22 21:42:24.828761;894196.0;1424;0.0
269;2020-3-22 21:42:34.128064;2020-03-22 21:42:35.022577;894513.0;1408;0.8333333
270;2020-3-22 21:42:44.321469;2020-03-22 21:42:45.216544;895075.0;1424;0.0
271;2020-3-22 21:42:54.515615;2020-03-22 21:42:55.418880;903265.0;1344;0.0
272;2020-3-22 21:43:4.709992;2020-03-22 21:43:05.605663;895671.0;1413;0.0
273;2020-3-22 21:43:14.903801;2020-03-22 21:43:15.799999;896198.0;1377;0.0
274;2020-3-22 21:43:25.98549;2020-03-22 21:43:25.994045;8555.0;1433;0.8333333
275;2020-3-22 21:43:35.292018;2020-03-22 21:43:36.187142;895124.0;1407;0.0
276;2020-3-22 21:43:45.485380;2020-03-22 21:43:46.380641;895261.0;1424;0.0
277;2020-3-22 21:43:55.678820;2020-03-22 21:43:56.573305;894485.0;1425;0.0
278;2020-3-22 21:44:5.872195;2020-03-22 21:44:06.766865;894670.0;1453;0.0
279;2020-3-22 21:44:16.65642;2020-03-22 21:44:16.965184;308764.0;1425;0.8333333
280;2020-3-22 21:44:26.259154;2020-03-22 21:44:27.160595;901441.0;1414;0.0
281;2020-3-22 21:44:36.452651;2020-03-22 21:44:37.348933;896282.0;1410;0.8333333
282;2020-3-22 21:44:46.646133;2020-03-22 21:44:47.541599;895466.0;1481;0.0
283;2020-3-22 21:44:56.840253;2020-03-22 21:44:57.735794;895541.0;1427;0.0
284;2020-3-22 21:45:7.33770;2020-03-22 21:45:07.929919;592219.0;1443;0.0
285;2020-3-22 21:45:17.228496;2020-03-22 21:45:18.123929;895433.0;1401;0.0
286;2020-3-22 21:45:27.422300;2020-03-22 21:45:28.316422;894122.0;1413;0.0
287;2020-3-22 21:45:37.616037;2020-03-22 21:45:38.511167;895130.0;1415;0.0
288;2020-3-22 21:45:47.809778;2020-03-22 21:45:48.703574;893796.0;1397;0.8333333
